
Comment,Time Stamp (sec),Temperature (K),Field (Oe),Vlong (V),Vhall (V),Vr (V)
,3927060692.18781,8.00109958648682,3663.68017578125,-0.000000364214517,,
,3927060692.71832,8.00115871429443,3643.7216796875,-0.000000361358788,,
,3927060693.25668,8.00040149688721,3623.79028320313,-0.000000364090356,,
,3927060693.78999,8.00057315826416,3599.71459960938,-0.000000355647318,,
,3927060694.32007,8.00016593933105,3579.87475585938,-0.000000355895642,,
,3927060695.03803,8.0001859664917,3559.86206054688,-0.000000361731262,,
,3927060695.5763,8.00032997131348,3531.94262695313,-0.000000355026507,,
,3927060696.11194,7.99964714050293,3507.8759765625,-0.000000365456125,,
,3927060696.6358,7.99953603744507,3488.07299804688,-0.000000366201098,,
,3927060697.18301,7.9993896484375,3468.00268554688,-0.000000348445915,,
,3927060697.71491,7.99898767471313,3444.01147460938,-0.000000352791578,,
,3927060698.25919,7.99852228164673,3423.98876953125,-0.00000246491292,,
,3927060698.80122,7.99869394302368,3400.0283203125,-0.00000268567312,,
,3927060699.4222,7.99882507324219,3379.94995117188,-0.00000273359969,,
,3927060699.94979,7.9994912147522,3355.974609375,-0.00000275706633,,
,3927060700.47716,7.9994912147522,3335.94409179688,-0.00000275594887,,
,3927060701.01795,8.00002956390381,3312.03588867188,-0.00000277432486,,
,3927060701.5651,8.00019073486328,3292.12475585938,-0.00000276079119,,
,3927060702.0942,8.00032806396484,3268.07495117188,-0.00000277333181,,
,3927060702.64024,8.00039863586426,3247.85791015625,-0.00000277457344,,
,3927060703.172,8.00053882598877,3227.8173828125,-0.00000277308349,,
,3927060703.71983,8.00053882598877,3207.81811523438,-0.00000278413392,,
,3927060704.24976,7.99970006942749,3183.83740234375,-0.00000277792581,,
,3927060704.79348,7.99976873397827,3159.90014648438,-0.00000277531841,,
,3927060705.3442,7.99970006942749,3139.87524414063,-0.00000278388559,,
,3927060706.05346,7.99839305877686,3119.88916015625,-0.0000027759401,,
,3927060706.59046,7.99860429763794,3087.86669921875,-0.0000027779267,,
,3927060707.13629,7.99857378005981,3067.87036132813,-0.00000277755421,,
,3927060707.68473,7.99883413314819,3047.8759765625,-0.00000278537642,,
,3927060708.2264,7.99975156784058,3023.84033203125,-0.00000278463145,,
,3927060708.75987,8.00021743774414,3003.681640625,-0.00000278736302,,
,3927060709.28839,8.00043964385986,2979.77563476563,-0.00000278301734,,
,3927060709.82708,8.00002956390381,2959.71166992188,-0.00000278165147,,
,3927060710.37263,8.00008010864258,2935.67626953125,-0.00000231430515,,
,3927060710.92334,8.0001859664917,2915.81787109375,-0.000000566102176,,
,3927060711.5382,8.0001163482666,2895.9091796875,-0.000000438587656,,
,3927060712.07453,7.99976873397827,2867.92041015625,-0.000000396248365,,
,3927060712.62488,7.99984407424927,2847.95654296875,-0.000000371540099,,
,3927060713.22121,7.99984407424927,2827.91821289063,-0.000000375389125,,
,3927060713.76829,7.99948453903198,2804.00390625,-0.000000362103785,,
,3927060714.31494,7.99944496154785,2779.94067382813,-0.000000367939406,,
,3927060714.84537,7.99976873397827,2759.94946289063,-0.00000037104346,,
,3927060715.46672,7.99975156784058,2739.87866210938,-0.000000360738001,,
,3927060716.01867,7.9997820854187,2711.94799804688,-0.000000374892486,,
,3927060716.7433,7.99983739852905,2692.0068359375,-0.00000036297292,,
,3927060717.28442,8.00075054168701,2663.97680664063,-0.000000371415946,,
,3927060717.81599,8.00089168548584,2640.00732421875,-0.00000037054679,,
,3927060718.36149,8.00092697143555,2620.00366210938,-0.000000382838841,,
,3927060718.89665,8.00089645385742,2600.04321289063,-0.000000374892465,,
,3927060719.51449,8.00086212158203,2576.25463867188,-0.000000356640631,,
,3927060720.05552,8.00094604492188,2552.31713867188,-0.000000382838841,,
,3927060720.60085,8.00067615509033,2532.2900390625,-0.000000355274848,,
,3927060721.1486,8.00068283081055,2508.32202148438,-0.000000370795115,,
,3927060721.69674,8.00092220306396,2488.27978515625,-0.000000370919292,,
,3927060722.22439,8.00052642822266,2464.32177734375,-0.000000356143996,,
,3927060722.77671,8.00113391876221,2444.3095703125,-0.000000402332315,,
,3927060723.39487,8.00143146514893,2420.29028320313,-0.00000249955512,,
,3927060723.94162,8.00227737426758,2396.265625,-0.00000270367769,,
,3927060724.47701,8.00191879272461,2376.28979492188,-0.00000275110763,,
,3927060725.01839,8.00191879272461,2352.30859375,-0.00000276004731,,
,3927060725.56409,8.00112724304199,2332.38452148438,-0.00000276600709,,
,3927060726.09412,8.00055980682373,2308.32153320313,-0.00000277320905,,
,3927060726.63799,7.99990224838257,2288.36889648438,-0.00000277258824,,
,3927060727.18421,7.99991846084595,2268.33740234375,-0.0000027737057,,
,3927060727.9077,7.999183177948,2244.46240234375,-0.00000275681965,,
,3927060728.43303,7.99907350540161,2216.51000976563,-0.00000277382986,,
,3927060728.98291,7.99932861328125,2196.48754882813,-0.00000276315192,,
,3927060729.51502,8.00038146972656,2172.52978515625,-0.00000277743045,,
,3927060730.05744,8.00083351135254,2152.50268554688,-0.00000277072555,,
,3927060730.58987,8.00102233886719,2128.55029296875,-0.00000277432625,,
,3927060731.13815,8.00002956390381,2108.47631835938,-0.00000276501409,,
,3927060731.673,8.00009441375732,2088.53295898438,-0.00000276538658,,
,3927060732.22092,8.0001859664917,2064.44116210938,-0.00000277544371,,
,3927060732.76385,7.9994912147522,2044.51306152344,-0.00000278785993,,
,3927060733.30242,7.99929428100586,2024.50817871094,-0.00000276116537,,
,3927060733.83195,7.99932336807251,2000.50231933594,-0.00000277743062,,
,3927060734.37759,7.9985179901123,1980.45812988281,-0.0000027735816,,
,3927060734.92298,7.99911689758301,1956.53271484375,-0.00000276687684,,
,3927060735.46435,7.999183177948,1936.30798339844,-0.0000016075746,,
,3927060735.98392,7.99934577941895,1912.25671386719,-0.000000544622212,,
,3927060736.51319,7.9992241859436,1896.22229003906,-0.000000430144685,,
,3927060737.04309,7.99914216995239,1872.21264648438,-0.000000384825491,,
,3927060737.58902,7.99909210205078,1852.2958984375,-0.000000372409273,,
,3927060738.11907,7.99879455566406,1828.21459960938,-0.000000354778267,,
,3927060738.84741,7.99898099899292,1808.24658203125,-0.000000365207892,,
,3927060739.38954,7.99938535690308,1780.25549316406,-0.000000367691136,,
,3927060739.93477,7.999183177948,1756.29272460938,-0.000000368932758,,
,3927060740.46522,7.99947118759155,1736.27331542969,-0.000000349935942,,
,3927060740.99677,7.99965238571167,1712.22814941406,-0.00000035999308,,
,3927060741.54667,7.99993658065796,1692.19543457031,-0.000000358130675,,
,3927060742.09173,7.9998664855957,1668.22033691406,-0.000000374520089,,
,3927060742.62937,8.00007438659668,1648.22106933594,-0.000000346211102,,
,3927060743.17559,7.99985361099243,1628.17785644531,-0.00000036843614,,
,3927060743.70492,7.99997520446777,1604.37829589844,-0.000000371167709,,
,3927060744.25175,7.99967622756958,1584.31823730469,-0.000000361358893,,
,3927060744.78613,8.00010871887207,1564.44958496094,-0.000000363345489,,
,3927060745.33259,8.00041580200195,1540.35192871094,-0.000000362848812,,
,3927060745.86112,8.00091552734375,1520.43273925781,-0.000000374768383,,
,3927060746.40992,8.00050926208496,1500.43334960938,-0.000000361358865,,
,3927060746.95421,8.00059032440186,1476.43237304688,-0.000000363717947,,
,3927060747.4876,8.00048351287842,1456.44396972656,-0.000000374892545,,
,3927060748.03501,7.99995374679565,1432.40380859375,-0.00000196578281,,
,3927060748.56791,8.00014591217041,1412.38232421875,-0.0000026358862,,
,3927060749.11335,8.00050926208496,1392.37243652344,-0.00000272304751,,
,3927060749.82897,8.00094604492188,1368.435546875,-0.00000276414519,,
,3927060750.45181,8.00161647796631,1340.43896484375,-0.00000277159492,,
,3927060750.99235,8.00181865692139,1312.3388671875,-0.00000277109827,,
,3927060751.53602,8.00224685668945,1292.41735839844,-0.00000276973248,,
,3927060752.08127,8.00157260894775,1272.39831542969,-0.00000278090708,,
,3927060752.61527,8.00154209136963,1248.4453125,-0.00000277519593,,
,3927060753.22019,8.00102233886719,1228.44470214844,-0.00000277085041,,
,3927060753.75656,8.00006008148193,1204.455078125,-0.00000276960879,,
,3927060754.29949,7.9998574256897,1180.48168945313,-0.00000276811884,,
,3927060754.8454,7.99939346313477,1160.41345214844,-0.0000027722162,,
,3927060755.38604,7.99912881851196,1136.39379882813,-0.00000276811884,,
,3927060755.92042,7.99936819076538,1116.45471191406,-0.00000276215906,,
,3927060756.45039,7.9993748664856,1096.33764648438,-0.00000277966593,,
,3927060756.99642,7.99881553649902,1076.46496582031,-0.00000276824343,,
,3927060757.54041,7.99896621704102,1052.45861816406,-0.00000277668646,,
,3927060758.07199,7.99908018112183,1032.39672851563,-0.00000277196829,,
,3927060758.61858,7.99860429763794,1008.41674804688,-0.00000276476689,,
,3927060759.15087,7.99868059158325,988.503112792969,-0.00000276948505,,
,3927060759.70206,7.99827003479004,968.423095703125,-0.00000276265613,,
,3927060760.24722,7.9982476234436,944.568725585938,-0.00000276091786,,
,3927060760.99923,7.99860429763794,924.618408203125,-0.000000558031853,,
,3927060761.70363,7.99978590011597,892.600952148438,-0.00000041263789,,
,3927060762.24357,8.00063514709473,864.723083496094,-0.000000384080578,,
,3927060762.79169,8.00068283081055,840.610229492188,-0.000000366573705,,
,3927060763.32024,8.00114822387695,820.629638671875,-0.000000352046725,,
,3927060763.86606,8.00167179107666,800.649230957031,-0.000000356144078,,
,3927060764.41197,8.00184917449951,776.581298828125,-0.000000347204373,,
,3927060764.94988,8.00171661376953,756.666870117188,-0.000000356144051,,
,3927060765.48928,8.00163745880127,732.667907714844,-0.000000358503133,,
,3927060766.03166,8.00110340118408,712.723510742188,-0.000000350308428,,
,3927060766.56638,8.00104236602783,688.6494140625,-0.000000347701022,,
,3927060767.10363,8.00031661987305,668.697998046875,-0.000000356268213,,
,3927060767.63981,7.99980306625366,648.67236328125,-0.00000034819767,,
,3927060768.18964,7.99984931945801,624.529296875,-0.000000354157432,,
,3927060768.71832,8.00069999694824,604.485412597656,-0.000000349687594,,
,3927060769.24989,8.00065517425537,584.51025390625,-0.000000357261487,,
,3927060769.77929,8.00075054168701,560.506591796875,-0.000000349315107,,
,3927060770.32083,8.00072383880615,540.468994140625,-0.000000345962729,,
,3927060770.85502,8.00015163421631,520.413208007813,-0.000000347080188,,
,3927060771.58128,8.00020313262939,496.537841796875,-0.000000349563432,,
,3927060772.10919,7.99967241287231,468.415679931641,-0.000000334663978,,
,3927060772.63623,7.99982690811157,448.411560058594,-0.000000348197656,,
,3927060773.16496,7.99920320510864,428.3583984375,-0.00000230524198,,
,3927060773.70209,7.99939870834351,408.375305175781,-0.00000264681215,,
,3927060774.24436,7.99927949905396,384.349884033203,-0.00000270293345,,
,3927060774.78973,7.99927949905396,360.464874267578,-0.00000272590346,,
,3927060775.33386,7.99908685684204,340.452514648438,-0.0000027329807,,
,3927060775.87299,7.99850225448608,320.425994873047,-0.00000274688729,,
,3927060776.41735,7.99859476089478,296.610534667969,-0.00000272900802,,
,3927060776.94924,7.99807929992676,276.581420898438,-0.00000273534029,,
,3927060777.49638,7.99837160110474,256.590759277344,-0.00000273782353,,
,3927060778.02222,7.99826622009277,232.612548828125,-0.00000273397451,,
,3927060778.57204,7.99841403961182,212.645034790039,-0.00000273918932,,
,3927060779.10413,7.99938535690308,188.630722045898,-0.00000274167256,,
,3927060779.64535,8.00029563903809,168.670257568359,-0.00000273248456,,
,3927060780.18497,8.00094318389893,144.661376953125,-0.00000273670607,,
,3927060780.73129,8.00100135803223,124.714134216309,-0.00000273707856,,
,3927060781.2618,8.00098323822021,99.6916809082031,-0.00000274465245,,
,3927060781.80402,8.00121974945068,99.9964370727539,-0.00000273633358,,
,3927060782.34424,8.00132369995117,100.014358520508,-0.00000273360202,,
,3927060783.05656,8.00121021270752,100.032287597656,-0.00000273534029,,
,3927060783.59668,8.00055313110352,100.121925354004,-0.0000027322356,,
,3927060784.13895,8.00004768371582,100.068138122559,-0.00000273111755,,
,3927060784.68304,7.99973297119141,100.157775878906,-0.00000272192955,,
,3927060785.22771,7.99980974197388,100.139846801758,-0.00000273732565,,
,3927060785.77174,7.99932336807251,100.086067199707,-0.000000645565962,,
,3927060786.30516,7.9999885559082,100.157775878906,-0.000000420956638,,
,3927060786.85047,8.00042724609375,100.139846801758,-0.000000360241348,,
,3927060787.38416,8.00143146514893,100.050216674805,-0.000000330939064,,
,3927060787.92518,8.00064468383789,100.139846801758,-0.000000335284738,,
,3927060788.47155,8.00041198730469,100.103996276855,-0.000000333918955,,
,3927060789.00361,7.99939346313477,100.086067199707,-0.000000320136959,,
,3927060789.55045,7.99941968917847,100.086067199707,-0.000000328579983,,
,3927060790.09503,7.99924802780151,100.086067199707,-0.000000323861823,,
,3927060790.62536,7.99837684631348,100.121925354004,-0.000000320757767,,
,3927060791.16774,7.9983811378479,100.086067199707,-0.000000325103461,,
,3927060791.70221,7.99859476089478,100.103996276855,-0.000000319516165,,
,3927060792.24462,8.00006008148193,100.103996276855,-0.000000325103461,,
,3927060792.78775,8.00028610229492,100.139846801758,-0.000000319392002,,
,3927060793.32488,8.00064468383789,100.103996276855,-0.00000032274438,,
,3927060794.04247,8.00111770629883,100.103996276855,-0.000000321999408,,
,3927060794.58755,8.00094318389893,100.103996276855,-0.00000033081495,,
,3927060795.11971,8.00114822387695,100.157775878906,-0.000000320633651,,
,3927060795.66726,8.00059032440186,100.121925354004,-0.000000312438947,,
,3927060796.28543,8.00104808807373,100.103996276855,-0.000000326965922,,
,3927060796.81428,8.00150108337402,100.157775878906,-0.000000315543001,,
,3927060797.35862,8.00137519836426,100.121925354004,-0.000000333422355,,
,3927060797.88892,8.00119876861572,100.103996276855,-0.000000963669592,,
,3927060798.43922,8.00114822387695,100.121925354004,-0.00000254326087,,
,3927060798.97878,8.00091552734375,100.086067199707,-0.00000266394651,,
,3927060799.51085,8.00038814544678,100.157775878906,-0.00000271112814,,
,3927060800.05601,8.00056648254395,100.121925354004,-0.00000271783289,,
,3927060800.58566,7.99982309341431,100.121925354004,-0.00000272416516,,
,3927060801.12242,8.00015163421631,100.103996276855,-0.000002737823,,
,3927060801.66243,8.00023746490479,100.086067199707,-0.00000273211154,,
,3927060802.2068,8.00056457519531,100.086067199707,-0.00000274788014,,
,3927060802.75277,8.00044822692871,100.103996276855,-0.00000273695427,,
,3927060803.28967,8.00086212158203,100.103996276855,-0.00000273335356,,
,3927060803.83204,8.00086212158203,100.121925354004,-0.00000274514897,,
,3927060804.37563,8.00051879882813,100.103996276855,-0.00000273000118,,
,3927060805.10202,8.00049495697021,100.086067199707,-0.0000027378234,,
,3927060805.62985,8.00114250183105,100.121925354004,-0.00000273260806,,
,3927060806.15916,8.00149154663086,100.121925354004,-0.00000275073573,,
,3927060806.76839,8.00156593322754,100.157775878906,-0.00000274812833,,
,3927060807.38584,8.00167751312256,100.139846801758,-0.00000274105108,,
,3927060807.91351,8.00138854980469,100.121925354004,-0.00000273856784,,
,3927060808.44589,8.00119876861572,100.103996276855,-0.00000273645708,,
,3927060808.99244,8.00118541717529,100.157775878906,-0.00000273645708,,
,3927060809.53433,8.00124454498291,100.121925354004,-0.00000272491,,
,3927060810.06644,8.0009708404541,100.139846801758,-0.0000027611656,,
,3927060810.61274,8.00099182128906,100.175704956055,-0.00000094492113,,
,3927060811.14546,8.00084495544434,100.139846801758,-0.000000465406764,,
,3927060811.68971,8.00088119506836,100.157775878906,-0.000000379734855,,
,3927060812.23598,8.00073051452637,100.103996276855,-0.000000350805066,,
,3927060812.76988,8.00037574768066,100.157775878906,-0.000000346459389,,
,3927060813.31382,7.99953603744507,100.211555480957,-0.00000034422447,,
,3927060813.84597,7.99931955337524,100.121925354004,-0.000000327710933,,
,3927060814.38988,7.99985361099243,100.139846801758,-0.000000342734562,,
,3927060814.92755,7.9997386932373,100.157775878906,-0.00000033478818,,
,3927060815.64898,7.99966049194336,100.139846801758,-0.000000337768073,,
,3927060816.19512,7.99939870834351,100.121925354004,-0.000000331932449,,
,3927060816.72849,7.9993896484375,100.193626403809,-0.000000335408991,,
,3927060817.27319,7.99865961074829,100.139846801758,-0.000000338264722,,
,3927060817.80506,7.99880361557007,100.121925354004,-0.000000332304934,,
,3927060818.35138,7.99876546859741,100.139846801758,-0.000000340747966,,
,3927060818.88238,7.99876546859741,100.175704956055,-0.000000333049908,,
,3927060819.43475,7.99865961074829,100.139846801758,-0.000000332801583,,
